route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,zenbus_mission_id,trip_headsign_code
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:0,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5088894305435648:LOC,,,4873494531670016,trip_324
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:1,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5203537938087936:LOC,,,6226719188975616,trip_323
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:2,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:3,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5119077993414656:LOC,,,5110079768494080,trip_310
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:4,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:5,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5203537938087936:LOC,,,6226719188975616,trip_323
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:6,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:7,DURENQUE QUAI > GARE,,0,,zenbus:Route:5170501368414208:LOC,,,5150089754443776,trip_311
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:8,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:9,GARE > DURENQUE QUAI,,0,,zenbus:Route:5098634620174336:LOC,,,6275729278894080,trip_332
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:10,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:11,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5141543289618432:LOC,,,5149256446902272,trip_314
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:12,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:13,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4786902404169728:LOC,,,6291868742582272,trip_329
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:14,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:15,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5081667955851264:LOC,,,5072086890446848,trip_312
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:16,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:17,DURENQUE QUAI > ZOLA (navette),,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:18,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:19,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5081667955851264:LOC,,,5072086890446848,trip_312
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:20,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:21,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:22,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:23,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5170501368414208:LOC,,,5150089754443776,trip_311
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:24,GARE > DURENQUE QUAI,,0,,zenbus:Route:5127709803937792:LOC,,,5142698904256512,trip_407
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:25,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:26,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5141543289618432:LOC,,,5149256446902272,trip_314
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:27,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:28,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:29,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:30,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5170501368414208:LOC,,,5150089754443776,trip_311
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:31,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:32,GARE > DURENQUE QUAI,,0,,zenbus:Route:5098634620174336:LOC,,,6275729278894080,trip_332
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:33,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:34,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5141543289618432:LOC,,,5149256446902272,trip_314
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:35,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:36,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:37,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:38,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5141543289618432:LOC,,,5149256446902272,trip_314
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:39,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4840520457125888:LOC,,,5125588710850560,trip_308
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:40,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:4786902404169728:LOC,,,6291868742582272,trip_329
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:41,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:42,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5170501368414208:LOC,,,5150089754443776,trip_311
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:43,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:44,GARE > DURENQUE QUAI,,0,,zenbus:Route:5127709803937792:LOC,,,5142698904256512,trip_407
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:45,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:46,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5119077993414656:LOC,,,5110079768494080,trip_310
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:47,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5185255520600064:LOC,,,5083431862009856,trip_401
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:48,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5086510263042048:LOC,,,5139194630373376,trip_322
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:49,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5099218064637952:LOC,,,5078013089677312,trip_356
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:50,DURENQUE QUAI > DURENQUE QUAI,,0,,zenbus:Route:5076746258874368:LOC,,,5116372247904256,trip_336
zenbus:Line:834470001:LOC,cal1-mon-tue-wed-thu-fri-3,5151061893447680:51,GARE > DURENQUE QUAI,,0,,zenbus:Route:5124754413453312:LOC,,,5110468932796416,trip_409
zenbus:Line:824770001:LOC,cal1-mon-tue-wed-thu-fri-3,6239776107659264:0,CHARTREUSE > REGNAULT,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal1-mon-tue-wed-thu-fri-3,6239776107659264:1,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal1-mon-tue-wed-thu-fri-3,6239776107659264:2,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal1-mon-tue-wed-thu-fri-3,6239776107659264:3,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal1-mon-tue-wed-thu-fri-3,6239776107659264:4,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5112961423114240:LOC,,,5081188194582528,trip_283
zenbus:Line:824770001:LOC,cal1-mon-tue-wed-thu-fri-3,6239776107659264:5,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal1-mon-tue-wed-thu-fri-3,6239776107659264:6,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal1-mon-tue-wed-thu-fri-3,6239776107659264:7,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5127024085565440:LOC,,,5147846087016448,trip_287
zenbus:Line:824770001:LOC,cal1-mon-tue-wed-thu-fri-3,6239776107659264:8,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,5193681977999360,trip_279
zenbus:Line:824770001:LOC,cal1-mon-tue-wed-thu-fri-3,6239776107659264:9,CHARTREUSE > PALIQUE,,0,,zenbus:Route:5159559066812416:LOC,,,6016201098526720,trip_290A
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:0,CHARTREUSE > REGNAULT,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:1,CHARTREUSE > DURENQUE QUAI,,0,,zenbus:Route:5094257108975616:LOC,,,6212456223342592,trip_52
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:2,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:3,CHARTREUSE > DURENQUE QUAI,,0,,zenbus:Route:5094257108975616:LOC,,,6212456223342592,trip_52
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:4,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:5,CHARTREUSE > DURENQUE QUAI,,0,,zenbus:Route:5094257108975616:LOC,,,6212456223342592,trip_52
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:6,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:7,CHARTREUSE > DURENQUE QUAI,,0,,zenbus:Route:5094257108975616:LOC,,,6212456223342592,trip_52
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:8,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:9,CHARTREUSE > DURENQUE QUAI,,0,,zenbus:Route:5094257108975616:LOC,,,6212456223342592,trip_52
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:10,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:11,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:12,CHARTREUSE > GALIBER,,0,,zenbus:Route:6266194770264064:LOC,,,5135742466523136,trip_64
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:13,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:14,CHARTREUSE > DURENQUE QUAI,,0,,zenbus:Route:5094257108975616:LOC,,,6212456223342592,trip_52
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:15,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:16,CHARTREUSE > DURENQUE QUAI,,0,,zenbus:Route:5094257108975616:LOC,,,6212456223342592,trip_52
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:17,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:18,CHARTREUSE > DURENQUE QUAI,,0,,zenbus:Route:5094257108975616:LOC,,,6212456223342592,trip_52
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:19,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:20,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:5164742085705728:LOC,,,6299085445267456,trip_72
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:21,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:22,GARES CASTRES > BOURIATTE,,0,,zenbus:Route:4900242296143872:LOC,,,5088699823947776,trip_74
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:23,CHARTREUSE > BOURIATTE,,0,,zenbus:Route:6270581945139200:LOC,,,6285458973655040,trip_51
zenbus:Line:834460001:LOC,cal1-mon-tue-wed-thu-fri-3,5191987412074496:24,CHARTREUSE > GALIBER,,0,,zenbus:Route:6279780490018816:LOC,,,5080467797704704,trip_76
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:0,GARES MAZAMET > GARES MAZAMET,,0,,zenbus:Route:5127892608483328:LOC,,,4819344305422336,trip_122
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:1,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137636278665216:LOC,,,5135836083388416,trip_153
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:2,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137636278665216:LOC,,,5135836083388416,trip_153
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:3,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5127892608483328:LOC,,,4819344305422336,trip_122
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:4,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137636278665216:LOC,,,5135836083388416,trip_153
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:5,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137819284537344:LOC,,,5150983627735040,trip_162
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:6,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5127892608483328:LOC,,,4819344305422336,trip_122
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:7,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5131838475468800:LOC,,,5175372263981056,trip_155
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:8,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5131838475468800:LOC,,,5175372263981056,trip_155
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:9,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5149701194121216:LOC,,,6229944440979456,trip_149
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:10,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:6194038514384896:LOC,,,5157886864916480,trip_410
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:11,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137636278665216:LOC,,,5135836083388416,trip_153
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:12,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5127892608483328:LOC,,,4819344305422336,trip_122
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:13,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137636278665216:LOC,,,5135836083388416,trip_153
zenbus:Line:830780013:LOC,cal1-mon-tue-wed-thu-fri-3,5188003444031488:14,GARES MAZAMET > DURENQUE QUAI,,0,,zenbus:Route:5137636278665216:LOC,,,5135836083388416,trip_153
